m_gain,repeat,gain,holdout_r2,n_train_available,epsilon,context_seed,design_seed
8,47,0.754961923360166,0.9605696365670683,96,5.0,17,9
8,48,0.8862109574968675,0.9761851527186987,96,5.0,17,9
8,49,0.7790330784433407,0.967453009144128,96,5.0,17,9
16,0,0.973538633172288,0.9568362833928639,96,5.0,17,9
16,1,0.7602221289854205,0.9622280049738737,96,5.0,17,9
16,2,0.7505611389657029,0.9591159753478684,96,5.0,17,9
16,3,0.8378047002781536,0.9766737081426823,96,5.0,17,9
16,4,0.7474550576622132,0.9580536509365558,96,5.0,17,9
16,5,0.814358374614629,0.9742856174923129,96,5.0,17,9
16,6,0.811798157192733,0.9739211149611053,96,5.0,17,9
16,7,0.8476575115233974,0.977166087171896,96,5.0,17,9
16,8,0.8263763027241153,0.9757236702449117,96,5.0,17,9
16,9,0.7966632037610729,0.97134906906393,96,5.0,17,9
16,10,0.7625961602370356,0.9629482212415081,96,5.0,17,9
16,11,0.8236744295539764,0.9754395830236708,96,5.0,17,9
16,12,0.7430893352228366,0.9565096894836328,96,5.0,17,9
16,13,0.7947980922648252,0.9709827110144703,96,5.0,17,9
16,14,0.8871502494174521,0.976103459509175,96,5.0,17,9
16,15,0.8561346344886381,0.9773476282970174,96,5.0,17,9
16,16,0.8093440053293602,0.9735525403789689,96,5.0,17,9
16,17,0.7570315318598257,0.9612324034209128,96,5.0,17,9
16,18,0.8186728043376423,0.9748536596621783,96,5.0,17,9
16,19,0.8161332563711521,0.9745263227403279,96,5.0,17,9
16,20,0.8215138617524678,0.9751960433307734,96,5.0,17,9
16,21,0.7585935978428799,0.9617237975782479,96,5.0,17,9
16,22,0.7917304032927938,0.970356558291553,96,5.0,17,9
16,23,0.8039365726227315,0.9726741978547855,96,5.0,17,9
16,24,0.7211947352663101,0.9478707587322371,96,5.0,17,9
16,25,0.7574941524127587,0.9613787268681452,96,5.0,17,9
16,26,0.861008166990288,0.9773506259828391,96,5.0,17,9
16,27,0.793784993619518,0.9707791682097667,96,5.0,17,9
