method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean,source_file,source_dir,budget_measurements,n_components,n_pairs,lifted_dim
scalar_cal_atp,0.7437811847518323,0.0598299193523673,0.1273303927256388,1,5.0,192,1,0.8964675104290091,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
subset_ridge,0.5606964463429513,0.1227291886652538,0.1667281485153736,1,5.0,192,0,,,,1.0,0.0205846415903922,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
finite_single,0.5788891549697861,0.0982260997293139,0.1547506603197976,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
first_order_omp,0.6856165828684068,0.0647707998267384,0.1337100689719145,2,5.0,192,0,,2.0,0.841986687259334,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
lifted_omp,0.9977097823237489,0.0091566822119361,0.0114122868426455,2,5.0,192,0,,4.0,0.9986203664316268,1.0,0.0,1.0,6.599992398862437,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
multigain_atp,0.6856289157365067,0.0647638846676884,0.1337074463068389,2,5.0,192,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
raw_atp,0.6901418207508281,0.06550950780485,0.1327442689417382,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
scalar_cal_atp,0.695439984133339,0.0630458013189313,0.1316045004438899,2,5.0,192,1,0.9443619854371468,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
subset_ridge,0.5053475628866642,0.1211683029053625,0.1677198148659424,2,5.0,192,0,,,,1.0,0.0237548066341338,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
finite_single,0.3260882004478835,0.1443393881152178,0.2453735810422319,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
first_order_omp,0.3469840245823345,0.1357113274444873,0.2415395060895574,0,8.0,192,0,,4.0,0.5180073859813862,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
lifted_omp,0.9983970933198024,0.0094388020216635,0.0119668649616099,0,8.0,192,0,,4.0,0.997579968921924,1.0,0.0,1.0,10.39080164485136,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
multigain_atp,0.4116922293591398,0.1126629147113129,0.2292601452854264,0,8.0,192,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
raw_atp,0.389017252612955,0.1207239781956099,0.2336365283841357,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
scalar_cal_atp,0.3968237051015661,0.1165635051970117,0.2321391572770502,0,8.0,192,1,0.9266562849941544,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
subset_ridge,0.0809979666803573,0.2119776730599515,0.2865395054812058,0,8.0,192,0,,,,1.0,0.0637735339028299,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
finite_single,0.4042404948303679,0.1281684082326312,0.2207183973099398,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
first_order_omp,0.5042489861809699,0.0877805101403851,0.2013422184150193,1,8.0,192,0,,2.0,0.4815208435323097,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
lifted_omp,0.9984659897689152,0.0087496080311772,0.011199978061662,1,8.0,192,0,,4.0,0.998223544032075,1.0,0.0,1.0,10.436294132988827,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
multigain_atp,0.5042411031545566,0.0877853649787179,0.2013438191981464,1,8.0,192,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
raw_atp,0.4795336901827522,0.1012597791957149,0.2063000604250799,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
scalar_cal_atp,0.4908567321902279,0.0954418799583621,0.2040436326154918,1,8.0,192,1,0.8091869678348323,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
subset_ridge,0.1289210400552427,0.1965915383171441,0.2668896953030539,1,8.0,192,0,,,,1.0,0.0376242622904264,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
finite_single,0.3357374390247354,0.1305439959235334,0.2269265493426603,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
first_order_omp,0.4079232063042929,0.1023288131581845,0.2142419147870992,2,8.0,192,0,,2.0,0.6617778593027557,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
lifted_omp,0.9980956945870672,0.0096783932844756,0.0121502082728217,2,8.0,192,0,,4.0,0.9987914520822893,1.0,0.0,1.0,10.504199959683024,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
multigain_atp,0.4079454288654313,0.10231916834119,0.2142378941526348,2,8.0,192,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
raw_atp,0.4094027666832001,0.1059960509212344,0.2139740592232722,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
scalar_cal_atp,0.4244574149831581,0.1013354261228154,0.2112292967102227,2,8.0,192,1,0.8841626265168734,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
subset_ridge,0.0755631795669936,0.1926460000234509,0.2677034937324422,2,8.0,192,0,,,,1.0,0.0460156802749445,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
finite_single,0.5829455754856803,0.1004825665138781,0.1585545198222115,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
first_order_omp,0.6932397652149893,0.0631081969009299,0.1359821147768664,0,5.0,256,0,,2.0,0.7486754401995235,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
lifted_omp,0.9978799734548506,0.0089617543119586,0.0113045403840189,0,5.0,256,0,,4.0,0.9975305262906716,1.0,0.0,1.0,6.514923827335029,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
multigain_atp,0.6932289381481871,0.0631159759855048,0.1359845144921535,0,5.0,256,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
raw_atp,0.6870439879122405,0.0694676290934478,0.1373484965093776,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
scalar_cal_atp,0.6887031311121584,0.0679604462308775,0.1369839346424357,0,5.0,256,1,0.8953069109401485,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
subset_ridge,0.6219010361835253,0.0999204602697506,0.1509680355273245,0,5.0,256,0,,,,1.0,0.0088716629154851,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
finite_single,0.6218495746709561,0.0926649446347494,0.1475408730267937,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
first_order_omp,0.7535848562897953,0.0492843189284977,0.1191005451914031,1,5.0,256,0,,2.0,0.7178961490617961,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
lifted_omp,0.9980453763569872,0.0083308087114775,0.0106074654567512,1,5.0,256,0,,4.0,0.9962766775250572,1.0,0.0,1.0,6.502567803238624,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
multigain_atp,0.7535740046436992,0.0492864998024991,0.1191031676413021,1,5.0,256,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
raw_atp,0.7486112565659353,0.0590164296632508,0.1202964928205226,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
scalar_cal_atp,0.750858108733476,0.0567686149332708,0.1197576956386545,1,5.0,256,1,0.927672984624736,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
subset_ridge,0.6659275979223336,0.0965528505199052,0.138675695355992,1,5.0,256,0,,,,1.0,0.0130672938942235,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
finite_single,0.6236292756957564,0.0954431210315515,0.1491437145589967,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
first_order_omp,0.718101713374069,0.0589933513908949,0.1290753335782004,2,5.0,256,0,,2.0,0.6809499057670991,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
lifted_omp,0.998008311393908,0.008508293248563,0.0108494508674575,2,5.0,256,0,,4.0,0.9974064698586468,1.0,0.0,1.0,6.494406257100036,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
multigain_atp,0.7181027967887739,0.0589912938044079,0.1290750855414874,2,5.0,256,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
raw_atp,0.6976379852900052,0.0649160572051455,0.133678219744004,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
scalar_cal_atp,0.7038025853272787,0.0619764122446756,0.1323084768225519,2,5.0,256,1,0.8972090358310466,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
subset_ridge,0.5814413596200199,0.1087771109114475,0.1572806132218486,2,5.0,256,0,,,,1.0,0.0925861541669236,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
finite_single,0.3408721749886343,0.1372969096030128,0.2353750153430173,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
first_order_omp,0.4368298060719263,0.0979890444431206,0.2175681751993026,0,8.0,256,0,,2.0,0.4879772043489432,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
lifted_omp,0.9982993893801606,0.0095062338643406,0.0119557818429421,0,8.0,256,0,,4.0,0.997266747060532,1.0,0.0,1.0,10.416366161677814,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
multigain_atp,0.4368204496969499,0.0979950978459197,0.2175699825046227,0,8.0,256,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
raw_atp,0.4184887660989352,0.1120274611334089,0.2210826150774895,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
scalar_cal_atp,0.4251628388291755,0.1091207340965837,0.2198102582249218,0,8.0,256,1,0.8069396103545653,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
subset_ridge,0.3058094029677302,0.1595398050873337,0.2415543717050964,0,8.0,256,0,,,,1.0,0.0128780223373416,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
finite_single,0.3909535720339835,0.1219435936326858,0.2131087029392591,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
first_order_omp,0.5145288716804493,0.0753112384634614,0.1902644670916204,1,8.0,256,0,,2.0,0.475938501543793,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
lifted_omp,0.9983234591616184,0.0087394551730285,0.0111810619559837,1,8.0,256,0,,4.0,0.9975658494104483,1.0,0.0,1.0,10.40471542782413,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
multigain_atp,0.5145185865007635,0.0753123987114312,0.1902664825501648,1,8.0,256,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
raw_atp,0.498138286183135,0.0953584999481762,0.1934496811654165,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
scalar_cal_atp,0.506526208001415,0.0909905470276737,0.1918262477952104,1,8.0,256,1,0.8603973481999951,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
subset_ridge,0.3394837937836766,0.1541947654884939,0.2219308745179382,1,8.0,256,0,,,,1.0,0.0216192629306038,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
finite_single,0.3799791109475186,0.1289010409916076,0.2224203544142969,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
first_order_omp,0.4671991046960839,0.0932593569267393,0.206183468228618,2,8.0,256,0,,2.0,0.4019726942128161,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
lifted_omp,0.9982429145510936,0.0092165905231403,0.0118404391105447,2,8.0,256,0,,5.0,0.9979511298961806,1.0,0.0,1.0,10.391254429645636,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
multigain_atp,0.467198511544776,0.0932573399604476,0.2061835829975316,2,8.0,256,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
raw_atp,0.417287985720271,0.1054541718700025,0.2156246233938433,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
scalar_cal_atp,0.4340498243853106,0.1000430863566949,0.2125007500019726,2,8.0,256,1,0.8036215590249756,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
subset_ridge,0.2065166436055755,0.1735393567967572,0.2516171729584621,2,8.0,256,0,,,,1.0,0.1495223086969699,0.0,0.0,runs/claim3_budget_m256/claim3_results.csv,runs/claim3_budget_m256,256,64,2016,2080
